============================================================
  PARCL INTELLIGENCE — Batch Permit Geocoder
============================================================
  Loaded 13,765 cached geocodes
  Total permits in DB:  125,795
  Scope:                125,795 (all towns)
  Geocode cache:        13,765 entries

  Resuming from offset 20
  Phase 1: Scanning permits and extracting addresses...
    Scanned 10,000 permits, found 6,688 unique addresses...
    Scanned 20,000 permits, found 9,672 unique addresses...
    Scanned 30,000 permits, found 11,538 unique addresses...
    Scanned 40,000 permits, found 13,736 unique addresses...
    Scanned 50,000 permits, found 15,423 unique addresses...
    Scanned 60,000 permits, found 16,677 unique addresses...
    Scanned 70,000 permits, found 21,481 unique addresses...
    Scanned 80,000 permits, found 24,104 unique addresses...
    Scanned 90,000 permits, found 25,785 unique addresses...
    Scanned 100,000 permits, found 26,986 unique addresses...
    Scanned 110,000 permits, found 28,748 unique addresses...
    Scanned 120,000 permits, found 30,149 unique addresses...

  Found 30,797 unique addresses across 125,763 permits
  Permits without extractable address: 32

  Phase 2: Geocoding 30,797 unique addresses...
  (Cached addresses are instant, new ones take ~1 sec each)
    Geocoded 17,600/30,797 (57.1%) | 0.5 addr/sec | API: 17032 | Cache: 568 | Success: 10,376
    Geocoded 17,700/30,797 (57.5%) | 0.5 addr/sec | API: 17032 | Cache: 668 | Success: 10,475
    Geocoded 17,800/30,797 (57.8%) | 0.5 addr/sec | API: 17032 | Cache: 768 | Success: 10,562
    Geocoded 17,900/30,797 (58.1%) | 0.5 addr/sec | API: 17032 | Cache: 868 | Success: 10,652
    Geocoded 18,000/30,797 (58.4%) | 0.5 addr/sec | API: 17032 | Cache: 968 | Success: 10,746
    Geocoded 18,100/30,797 (58.8%) | 0.6 addr/sec | API: 17032 | Cache: 1068 | Success: 10,834
    Geocoded 18,200/30,797 (59.1%) | 0.6 addr/sec | API: 17032 | Cache: 1168 | Success: 10,928
    Geocoded 18,300/30,797 (59.4%) | 0.6 addr/sec | API: 17032 | Cache: 1268 | Success: 11,022
    Geocoded 18,400/30,797 (59.7%) | 0.6 addr/sec | API: 17032 | Cache: 1368 | Success: 11,120
    Geocoded 18,500/30,797 (60.1%) | 0.6 addr/sec | API: 17032 | Cache: 1468 | Success: 11,218
    Geocoded 18,600/30,797 (60.4%) | 0.6 addr/sec | API: 17032 | Cache: 1568 | Success: 11,312
    Geocoded 18,700/30,797 (60.7%) | 0.6 addr/sec | API: 17032 | Cache: 1668 | Success: 11,405
    Geocoded 18,800/30,797 (61.0%) | 0.6 addr/sec | API: 17032 | Cache: 1768 | Success: 11,497
    Geocoded 18,900/30,797 (61.4%) | 0.6 addr/sec | API: 17032 | Cache: 1868 | Success: 11,588
    Geocoded 19,000/30,797 (61.7%) | 0.6 addr/sec | API: 17032 | Cache: 1968 | Success: 11,685
    Geocoded 19,100/30,797 (62.0%) | 0.6 addr/sec | API: 17032 | Cache: 2068 | Success: 11,778
    Geocoded 19,200/30,797 (62.3%) | 0.6 addr/sec | API: 17032 | Cache: 2168 | Success: 11,875
    Geocoded 19,300/30,797 (62.7%) | 0.6 addr/sec | API: 17032 | Cache: 2268 | Success: 11,970
    Geocoded 19,400/30,797 (63.0%) | 0.6 addr/sec | API: 17032 | Cache: 2368 | Success: 12,066
    Geocoded 19,500/30,797 (63.3%) | 0.6 addr/sec | API: 17032 | Cache: 2468 | Success: 12,163
    Geocoded 19,600/30,797 (63.6%) | 0.6 addr/sec | API: 17032 | Cache: 2568 | Success: 12,257
    Geocoded 19,700/30,797 (64.0%) | 0.6 addr/sec | API: 17032 | Cache: 2668 | Success: 12,355
    Geocoded 19,800/30,797 (64.3%) | 0.6 addr/sec | API: 17032 | Cache: 2768 | Success: 12,450
    Geocoded 19,900/30,797 (64.6%) | 0.6 addr/sec | API: 17032 | Cache: 2868 | Success: 12,547
    Geocoded 20,000/30,797 (64.9%) | 0.6 addr/sec | API: 17032 | Cache: 2968 | Success: 12,644
    Geocoded 20,100/30,797 (65.3%) | 0.6 addr/sec | API: 17032 | Cache: 3068 | Success: 12,741
    Geocoded 20,200/30,797 (65.6%) | 0.6 addr/sec | API: 17032 | Cache: 3168 | Success: 12,836
    Geocoded 20,300/30,797 (65.9%) | 0.6 addr/sec | API: 17032 | Cache: 3268 | Success: 12,932
    Geocoded 20,400/30,797 (66.2%) | 0.6 addr/sec | API: 17032 | Cache: 3368 | Success: 13,031
    Geocoded 20,500/30,797 (66.6%) | 0.6 addr/sec | API: 17032 | Cache: 3468 | Success: 13,122
    Geocoded 20,600/30,797 (66.9%) | 0.6 addr/sec | API: 17032 | Cache: 3568 | Success: 13,206
    Geocoded 20,700/30,797 (67.2%) | 0.6 addr/sec | API: 17032 | Cache: 3668 | Success: 13,278
    Geocoded 20,800/30,797 (67.5%) | 0.6 addr/sec | API: 17032 | Cache: 3768 | Success: 13,366
    Geocoded 20,900/30,797 (67.9%) | 0.6 addr/sec | API: 17032 | Cache: 3868 | Success: 13,463
    Geocoded 21,000/30,797 (68.2%) | 0.6 addr/sec | API: 17032 | Cache: 3968 | Success: 13,561
    Geocoded 21,100/30,797 (68.5%) | 0.6 addr/sec | API: 17032 | Cache: 4068 | Success: 13,651
    Geocoded 21,200/30,797 (68.8%) | 0.6 addr/sec | API: 17032 | Cache: 4168 | Success: 13,737
    Geocoded 21,300/30,797 (69.2%) | 0.6 addr/sec | API: 17032 | Cache: 4268 | Success: 13,825
    Geocoded 21,400/30,797 (69.5%) | 0.7 addr/sec | API: 17032 | Cache: 4368 | Success: 13,903
    Geocoded 21,500/30,797 (69.8%) | 0.7 addr/sec | API: 17032 | Cache: 4468 | Success: 13,991
    Geocoded 21,600/30,797 (70.1%) | 0.7 addr/sec | API: 17032 | Cache: 4568 | Success: 14,087
    Geocoded 21,700/30,797 (70.5%) | 0.7 addr/sec | API: 17032 | Cache: 4668 | Success: 14,180
    Geocoded 21,800/30,797 (70.8%) | 0.7 addr/sec | API: 17032 | Cache: 4768 | Success: 14,279
    Geocoded 21,900/30,797 (71.1%) | 0.7 addr/sec | API: 17032 | Cache: 4868 | Success: 14,378
    Geocoded 22,000/30,797 (71.4%) | 0.7 addr/sec | API: 17032 | Cache: 4968 | Success: 14,473
    Geocoded 22,100/30,797 (71.8%) | 0.7 addr/sec | API: 17032 | Cache: 5068 | Success: 14,572
    Geocoded 22,200/30,797 (72.1%) | 0.7 addr/sec | API: 17032 | Cache: 5168 | Success: 14,671
    Geocoded 22,300/30,797 (72.4%) | 0.7 addr/sec | API: 17032 | Cache: 5268 | Success: 14,749
    Geocoded 22,400/30,797 (72.7%) | 0.7 addr/sec | API: 17032 | Cache: 5368 | Success: 14,842
    Geocoded 22,500/30,797 (73.1%) | 0.7 addr/sec | API: 17032 | Cache: 5468 | Success: 14,939
    Geocoded 22,600/30,797 (73.4%) | 0.7 addr/sec | API: 17032 | Cache: 5568 | Success: 15,027
    Geocoded 22,700/30,797 (73.7%) | 0.7 addr/sec | API: 17032 | Cache: 5668 | Success: 15,108
    Geocoded 22,800/30,797 (74.0%) | 0.7 addr/sec | API: 17032 | Cache: 5768 | Success: 15,190
    Geocoded 22,900/30,797 (74.4%) | 0.7 addr/sec | API: 17032 | Cache: 5868 | Success: 15,280
    Geocoded 23,000/30,797 (74.7%) | 0.7 addr/sec | API: 17032 | Cache: 5968 | Success: 15,372
    Geocoded 23,100/30,797 (75.0%) | 0.7 addr/sec | API: 17032 | Cache: 6068 | Success: 15,465
    Geocoded 23,200/30,797 (75.3%) | 0.7 addr/sec | API: 17032 | Cache: 6168 | Success: 15,562
    Geocoded 23,300/30,797 (75.7%) | 0.7 addr/sec | API: 17032 | Cache: 6268 | Success: 15,654
    Geocoded 23,400/30,797 (76.0%) | 0.7 addr/sec | API: 17032 | Cache: 6368 | Success: 15,747
    Geocoded 23,500/30,797 (76.3%) | 0.7 addr/sec | API: 17032 | Cache: 6468 | Success: 15,840
    Geocoded 23,600/30,797 (76.6%) | 0.7 addr/sec | API: 17032 | Cache: 6568 | Success: 15,930
    Geocoded 23,700/30,797 (77.0%) | 0.7 addr/sec | API: 17032 | Cache: 6668 | Success: 16,021
    Geocoded 23,800/30,797 (77.3%) | 0.7 addr/sec | API: 17032 | Cache: 6768 | Success: 16,108
    Geocoded 23,900/30,797 (77.6%) | 0.7 addr/sec | API: 17032 | Cache: 6868 | Success: 16,182
    Geocoded 24,000/30,797 (77.9%) | 0.7 addr/sec | API: 17032 | Cache: 6968 | Success: 16,261
    Geocoded 24,100/30,797 (78.3%) | 0.7 addr/sec | API: 17032 | Cache: 7068 | Success: 16,352
    Geocoded 24,200/30,797 (78.6%) | 0.7 addr/sec | API: 17032 | Cache: 7168 | Success: 16,441
    Geocoded 24,300/30,797 (78.9%) | 0.7 addr/sec | API: 17032 | Cache: 7268 | Success: 16,534
    Geocoded 24,400/30,797 (79.2%) | 0.7 addr/sec | API: 17032 | Cache: 7368 | Success: 16,630
    Geocoded 24,500/30,797 (79.6%) | 0.7 addr/sec | API: 17032 | Cache: 7468 | Success: 16,722
    Geocoded 24,600/30,797 (79.9%) | 0.8 addr/sec | API: 17032 | Cache: 7568 | Success: 16,813
    Geocoded 24,700/30,797 (80.2%) | 0.8 addr/sec | API: 17032 | Cache: 7668 | Success: 16,896
    Geocoded 24,800/30,797 (80.5%) | 0.8 addr/sec | API: 17032 | Cache: 7768 | Success: 16,970
    Geocoded 24,900/30,797 (80.9%) | 0.8 addr/sec | API: 17032 | Cache: 7868 | Success: 17,051
    Geocoded 25,000/30,797 (81.2%) | 0.8 addr/sec | API: 17032 | Cache: 7968 | Success: 17,140
    Geocoded 25,100/30,797 (81.5%) | 0.8 addr/sec | API: 17032 | Cache: 8068 | Success: 17,223
    Geocoded 25,200/30,797 (81.8%) | 0.8 addr/sec | API: 17032 | Cache: 8168 | Success: 17,315
    Geocoded 25,300/30,797 (82.2%) | 0.8 addr/sec | API: 17032 | Cache: 8268 | Success: 17,402
    Geocoded 25,400/30,797 (82.5%) | 0.8 addr/sec | API: 17032 | Cache: 8368 | Success: 17,494
    Geocoded 25,500/30,797 (82.8%) | 0.8 addr/sec | API: 17032 | Cache: 8468 | Success: 17,585
    Geocoded 25,600/30,797 (83.1%) | 0.8 addr/sec | API: 17032 | Cache: 8568 | Success: 17,660
    Geocoded 25,700/30,797 (83.4%) | 0.8 addr/sec | API: 17032 | Cache: 8668 | Success: 17,733
    Geocoded 25,800/30,797 (83.8%) | 0.8 addr/sec | API: 17032 | Cache: 8768 | Success: 17,822
    Geocoded 25,900/30,797 (84.1%) | 0.8 addr/sec | API: 17032 | Cache: 8868 | Success: 17,909
    Geocoded 26,000/30,797 (84.4%) | 0.8 addr/sec | API: 17032 | Cache: 8968 | Success: 17,994
    Geocoded 26,100/30,797 (84.7%) | 0.8 addr/sec | API: 17032 | Cache: 9068 | Success: 18,087
    Geocoded 26,200/30,797 (85.1%) | 0.8 addr/sec | API: 17032 | Cache: 9168 | Success: 18,172
    Geocoded 26,300/30,797 (85.4%) | 0.8 addr/sec | API: 17032 | Cache: 9268 | Success: 18,231
    Geocoded 26,400/30,797 (85.7%) | 0.8 addr/sec | API: 17032 | Cache: 9368 | Success: 18,313
    Geocoded 26,500/30,797 (86.0%) | 0.8 addr/sec | API: 17032 | Cache: 9468 | Success: 18,388
    Geocoded 26,600/30,797 (86.4%) | 0.8 addr/sec | API: 17032 | Cache: 9568 | Success: 18,477
    Geocoded 26,700/30,797 (86.7%) | 0.8 addr/sec | API: 17032 | Cache: 9668 | Success: 18,571
    Geocoded 26,800/30,797 (87.0%) | 0.8 addr/sec | API: 17032 | Cache: 9768 | Success: 18,650
    Geocoded 26,900/30,797 (87.3%) | 0.8 addr/sec | API: 17032 | Cache: 9868 | Success: 18,698
    Geocoded 27,000/30,797 (87.7%) | 0.8 addr/sec | API: 17032 | Cache: 9968 | Success: 18,787
    Geocoded 27,100/30,797 (88.0%) | 0.8 addr/sec | API: 17032 | Cache: 10068 | Success: 18,869
    Geocoded 27,200/30,797 (88.3%) | 0.8 addr/sec | API: 17032 | Cache: 10168 | Success: 18,954
    Geocoded 27,300/30,797 (88.6%) | 0.8 addr/sec | API: 17032 | Cache: 10268 | Success: 19,035
    Geocoded 27,400/30,797 (89.0%) | 0.8 addr/sec | API: 17032 | Cache: 10368 | Success: 19,120
    Geocoded 27,500/30,797 (89.3%) | 0.8 addr/sec | API: 17032 | Cache: 10468 | Success: 19,200
    Geocoded 27,600/30,797 (89.6%) | 0.8 addr/sec | API: 17032 | Cache: 10568 | Success: 19,275
    Geocoded 27,700/30,797 (89.9%) | 0.8 addr/sec | API: 17032 | Cache: 10668 | Success: 19,358
    Geocoded 27,800/30,797 (90.3%) | 0.8 addr/sec | API: 17032 | Cache: 10768 | Success: 19,441
    Geocoded 27,900/30,797 (90.6%) | 0.9 addr/sec | API: 17032 | Cache: 10868 | Success: 19,516
    Geocoded 28,000/30,797 (90.9%) | 0.9 addr/sec | API: 17032 | Cache: 10968 | Success: 19,587
    Geocoded 28,100/30,797 (91.2%) | 0.9 addr/sec | API: 17032 | Cache: 11068 | Success: 19,664
    Geocoded 28,200/30,797 (91.6%) | 0.9 addr/sec | API: 17032 | Cache: 11168 | Success: 19,736
    Geocoded 28,300/30,797 (91.9%) | 0.9 addr/sec | API: 17032 | Cache: 11268 | Success: 19,821
    Geocoded 28,400/30,797 (92.2%) | 0.9 addr/sec | API: 17032 | Cache: 11368 | Success: 19,881
    Geocoded 28,500/30,797 (92.5%) | 0.9 addr/sec | API: 17032 | Cache: 11468 | Success: 19,950
    Geocoded 28,600/30,797 (92.9%) | 0.9 addr/sec | API: 17032 | Cache: 11568 | Success: 20,031
    Geocoded 28,700/30,797 (93.2%) | 0.9 addr/sec | API: 17032 | Cache: 11668 | Success: 20,106
    Geocoded 28,800/30,797 (93.5%) | 0.9 addr/sec | API: 17032 | Cache: 11768 | Success: 20,183
    Geocoded 28,900/30,797 (93.8%) | 0.9 addr/sec | API: 17032 | Cache: 11868 | Success: 20,257
    Geocoded 29,000/30,797 (94.2%) | 0.9 addr/sec | API: 17032 | Cache: 11968 | Success: 20,330
    Geocoded 29,100/30,797 (94.5%) | 0.9 addr/sec | API: 17032 | Cache: 12068 | Success: 20,412
    Geocoded 29,200/30,797 (94.8%) | 0.9 addr/sec | API: 17032 | Cache: 12168 | Success: 20,486
    Geocoded 29,300/30,797 (95.1%) | 0.9 addr/sec | API: 17032 | Cache: 12268 | Success: 20,554
    Geocoded 29,400/30,797 (95.5%) | 0.9 addr/sec | API: 17032 | Cache: 12368 | Success: 20,632
    Geocoded 29,500/30,797 (95.8%) | 0.9 addr/sec | API: 17032 | Cache: 12468 | Success: 20,700
    Geocoded 29,600/30,797 (96.1%) | 0.9 addr/sec | API: 17032 | Cache: 12568 | Success: 20,775
    Geocoded 29,700/30,797 (96.4%) | 0.9 addr/sec | API: 17032 | Cache: 12668 | Success: 20,843
    Geocoded 29,800/30,797 (96.8%) | 0.9 addr/sec | API: 17032 | Cache: 12768 | Success: 20,913
    Geocoded 29,900/30,797 (97.1%) | 0.9 addr/sec | API: 17032 | Cache: 12868 | Success: 20,984
    Geocoded 30,000/30,797 (97.4%) | 0.9 addr/sec | API: 17032 | Cache: 12968 | Success: 21,047
    Geocoded 30,100/30,797 (97.7%) | 0.9 addr/sec | API: 17032 | Cache: 13068 | Success: 21,118
    Geocoded 30,200/30,797 (98.1%) | 0.9 addr/sec | API: 17032 | Cache: 13168 | Success: 21,179
    Geocoded 30,300/30,797 (98.4%) | 0.9 addr/sec | API: 17032 | Cache: 13268 | Success: 21,250
    Geocoded 30,400/30,797 (98.7%) | 0.9 addr/sec | API: 17032 | Cache: 13368 | Success: 21,310
    Geocoded 30,500/30,797 (99.0%) | 0.9 addr/sec | API: 17032 | Cache: 13468 | Success: 21,370
    Geocoded 30,600/30,797 (99.4%) | 0.9 addr/sec | API: 17032 | Cache: 13568 | Success: 21,436
    Geocoded 30,700/30,797 (99.7%) | 0.9 addr/sec | API: 17032 | Cache: 13668 | Success: 21,485

  Geocoded: 21,530/30,797 addresses
  Failed:   9,267 addresses (no Nominatim result)

  Phase 3: Writing 106,620 location rows for 21,530 unique addresses
    Inserted 500/106,620 location rows...
    Inserted 1,000/106,620 location rows...
    Inserted 1,500/106,620 location rows...
    Inserted 2,000/106,620 location rows...
    Inserted 2,500/106,620 location rows...
    Inserted 3,000/106,620 location rows...
    Inserted 3,500/106,620 location rows...
    Inserted 4,000/106,620 location rows...
    Inserted 4,500/106,620 location rows...
    Inserted 5,000/106,620 location rows...
    Inserted 5,500/106,620 location rows...
    Inserted 6,000/106,620 location rows...
    Inserted 6,500/106,620 location rows...
    Inserted 7,000/106,620 location rows...
    Inserted 7,500/106,620 location rows...
    Inserted 8,000/106,620 location rows...
    Inserted 8,500/106,620 location rows...
    Inserted 9,000/106,620 location rows...
    Inserted 9,500/106,620 location rows...
    Inserted 10,000/106,620 location rows...
    Inserted 10,500/106,620 location rows...
    Inserted 11,000/106,620 location rows...
    Inserted 11,500/106,620 location rows...
    Inserted 12,000/106,620 location rows...
    Inserted 12,500/106,620 location rows...
    Inserted 13,000/106,620 location rows...
    Inserted 13,500/106,620 location rows...
    Inserted 14,000/106,620 location rows...
    Inserted 14,500/106,620 location rows...
    Inserted 15,000/106,620 location rows...
    Inserted 15,500/106,620 location rows...
    Inserted 16,000/106,620 location rows...
    Inserted 16,500/106,620 location rows...
    Inserted 17,000/106,620 location rows...
    Inserted 17,500/106,620 location rows...
    Inserted 18,000/106,620 location rows...
    Inserted 18,500/106,620 location rows...
    Inserted 19,000/106,620 location rows...
    Inserted 19,500/106,620 location rows...
    Inserted 20,000/106,620 location rows...
    Inserted 20,500/106,620 location rows...
    Inserted 21,000/106,620 location rows...
    Inserted 21,500/106,620 location rows...
    Inserted 22,000/106,620 location rows...
    Inserted 22,500/106,620 location rows...
    Inserted 23,000/106,620 location rows...
    Inserted 23,500/106,620 location rows...
    Inserted 24,000/106,620 location rows...
    Inserted 24,500/106,620 location rows...
    Inserted 25,000/106,620 location rows...
    Inserted 25,500/106,620 location rows...
    Inserted 26,000/106,620 location rows...
    Inserted 26,500/106,620 location rows...
    Inserted 27,000/106,620 location rows...
    Inserted 27,500/106,620 location rows...
    Inserted 28,000/106,620 location rows...
    Inserted 28,500/106,620 location rows...
    Inserted 29,000/106,620 location rows...
    Inserted 29,500/106,620 location rows...
    Inserted 30,000/106,620 location rows...
    Inserted 30,500/106,620 location rows...
    Inserted 31,000/106,620 location rows...
    Inserted 31,500/106,620 location rows...
    Inserted 32,000/106,620 location rows...
    Inserted 32,500/106,620 location rows...
    Inserted 33,000/106,620 location rows...
    Inserted 33,500/106,620 location rows...
    Inserted 34,000/106,620 location rows...
    Inserted 34,500/106,620 location rows...
    Inserted 35,000/106,620 location rows...
    Inserted 35,500/106,620 location rows...
    Inserted 36,000/106,620 location rows...
    Inserted 36,500/106,620 location rows...
    Inserted 37,000/106,620 location rows...
    Inserted 37,500/106,620 location rows...
    Inserted 38,000/106,620 location rows...
    Inserted 38,500/106,620 location rows...
    Inserted 39,000/106,620 location rows...
    Inserted 39,500/106,620 location rows...
    Inserted 40,000/106,620 location rows...
    Inserted 40,500/106,620 location rows...
    Inserted 41,000/106,620 location rows...
    Inserted 41,500/106,620 location rows...
    Inserted 42,000/106,620 location rows...
    Inserted 42,500/106,620 location rows...
    Inserted 43,000/106,620 location rows...
    Inserted 43,500/106,620 location rows...
    Inserted 44,000/106,620 location rows...
    Inserted 44,500/106,620 location rows...
    Inserted 45,000/106,620 location rows...
    Inserted 45,500/106,620 location rows...
    Inserted 46,000/106,620 location rows...
    Inserted 46,500/106,620 location rows...
    Inserted 47,000/106,620 location rows...
    Inserted 47,500/106,620 location rows...
    Inserted 48,000/106,620 location rows...
    Inserted 48,500/106,620 location rows...
    Inserted 49,000/106,620 location rows...
    Inserted 49,500/106,620 location rows...
    Inserted 50,000/106,620 location rows...
    Inserted 50,500/106,620 location rows...
    Inserted 51,000/106,620 location rows...
    Inserted 51,500/106,620 location rows...
    Inserted 52,000/106,620 location rows...
    Inserted 52,500/106,620 location rows...
    Inserted 53,000/106,620 location rows...
    Inserted 53,500/106,620 location rows...
    Inserted 54,000/106,620 location rows...
    Inserted 54,500/106,620 location rows...
    Inserted 55,000/106,620 location rows...
    Inserted 55,500/106,620 location rows...
    Inserted 56,000/106,620 location rows...
    Inserted 56,500/106,620 location rows...
    Inserted 57,000/106,620 location rows...
    Inserted 57,500/106,620 location rows...
    Inserted 58,000/106,620 location rows...
    Inserted 58,500/106,620 location rows...
    Inserted 59,000/106,620 location rows...
    Inserted 59,500/106,620 location rows...
    Inserted 60,000/106,620 location rows...
    Inserted 60,500/106,620 location rows...
    Inserted 61,000/106,620 location rows...
    Inserted 61,500/106,620 location rows...
    Inserted 62,000/106,620 location rows...
    Inserted 62,500/106,620 location rows...
    Inserted 63,000/106,620 location rows...
    Inserted 63,500/106,620 location rows...
    Inserted 64,000/106,620 location rows...
    Inserted 64,500/106,620 location rows...
    Inserted 65,000/106,620 location rows...
    Inserted 65,500/106,620 location rows...
    Inserted 66,000/106,620 location rows...
    Inserted 66,500/106,620 location rows...
    Inserted 67,000/106,620 location rows...
    Inserted 67,500/106,620 location rows...
    Inserted 68,000/106,620 location rows...
    Inserted 68,500/106,620 location rows...
    Inserted 69,000/106,620 location rows...
    Inserted 69,500/106,620 location rows...
    Inserted 70,000/106,620 location rows...
    Inserted 70,500/106,620 location rows...
    Inserted 71,000/106,620 location rows...
    Inserted 71,500/106,620 location rows...
    Inserted 72,000/106,620 location rows...
    Inserted 72,500/106,620 location rows...
    Inserted 73,000/106,620 location rows...
    Inserted 73,500/106,620 location rows...
    Inserted 74,000/106,620 location rows...
    Inserted 74,500/106,620 location rows...
    Inserted 75,000/106,620 location rows...
    Inserted 75,500/106,620 location rows...
    Inserted 76,000/106,620 location rows...
    Inserted 76,500/106,620 location rows...
    Inserted 77,000/106,620 location rows...
    Inserted 77,500/106,620 location rows...
    Inserted 78,000/106,620 location rows...
    Inserted 78,500/106,620 location rows...
    Inserted 79,000/106,620 location rows...
    Inserted 79,500/106,620 location rows...
    Inserted 80,000/106,620 location rows...
    Inserted 80,500/106,620 location rows...
    Inserted 81,000/106,620 location rows...
    Inserted 81,500/106,620 location rows...
    Inserted 82,000/106,620 location rows...
    Inserted 82,500/106,620 location rows...
    Inserted 83,000/106,620 location rows...
    Inserted 83,500/106,620 location rows...
    Inserted 84,000/106,620 location rows...
    Inserted 84,500/106,620 location rows...
    Inserted 85,000/106,620 location rows...
    Inserted 85,500/106,620 location rows...
    Inserted 86,000/106,620 location rows...
    Inserted 86,500/106,620 location rows...
    Inserted 87,000/106,620 location rows...
    Inserted 87,500/106,620 location rows...
    Inserted 88,000/106,620 location rows...
    Inserted 88,500/106,620 location rows...
    Inserted 89,000/106,620 location rows...
    Inserted 89,500/106,620 location rows...
    Inserted 90,000/106,620 location rows...
    Inserted 90,500/106,620 location rows...
    Inserted 91,000/106,620 location rows...
    Inserted 91,500/106,620 location rows...
    Inserted 92,000/106,620 location rows...
    Inserted 92,500/106,620 location rows...
    Inserted 93,000/106,620 location rows...
    Inserted 93,500/106,620 location rows...
    Inserted 94,000/106,620 location rows...
    Inserted 94,500/106,620 location rows...
    Inserted 95,000/106,620 location rows...
    Inserted 95,500/106,620 location rows...
    Inserted 96,000/106,620 location rows...
    Inserted 96,500/106,620 location rows...
    Inserted 97,000/106,620 location rows...
    Inserted 97,500/106,620 location rows...
    Inserted 98,000/106,620 location rows...
    Inserted 98,500/106,620 location rows...
    Inserted 99,000/106,620 location rows...
    Inserted 99,500/106,620 location rows...
    Inserted 100,000/106,620 location rows...
    Inserted 100,500/106,620 location rows...
    Inserted 101,000/106,620 location rows...
    Inserted 101,500/106,620 location rows...
    Inserted 102,000/106,620 location rows...
    Inserted 102,500/106,620 location rows...
    Inserted 103,000/106,620 location rows...
    Inserted 103,500/106,620 location rows...
    Inserted 104,000/106,620 location rows...
    Inserted 104,500/106,620 location rows...
    Inserted 105,000/106,620 location rows...
    Inserted 105,500/106,620 location rows...
    Inserted 106,000/106,620 location rows...
    Inserted 106,500/106,620 location rows...

============================================================
  BATCH GEOCODE COMPLETE
============================================================
  Permits scanned:      125,763
  Unique addresses:     30,797
  Successfully geocoded: 21,530
  ─────────────────────────────────
  Nominatim API calls:  17,032
  Cache hits:           13,765
  Geocode success:      9,825
  Geocode failed:       7,206
  DB rows inserted:     106,620
  ─────────────────────────────────
  Elapsed time:         33181.4s (553.0m)
  Avg geocode time:     1.95s
  Cache file:           /Users/alvaroespinal/sentinel-agent/backend/data_cache/geocode_cache.json
============================================================
